player_id,normalized_yellow_card,normalized_red_card,normalized_goal,normalized_assist,normalized_minutes_played,normalized_rating
20920,0.0500,0.0000,0.0000,0.0000,0.5353,0.4902
20941,0.1191,0.0476,0.0952,0.0000,0.6987,0.5286
20975,0.1667,0.0000,0.0000,0.0000,0.1457,0.3876
20980,0.0357,0.0000,0.0714,0.0714,0.3661,0.5022
21039,0.0000,0.0000,0.0000,0.0000,0.0084,0.3935
21042,0.0702,0.0000,0.0702,0.0702,0.6345,0.5489
21060,0.1154,0.0000,0.0000,0.0000,0.7479,0.5201
21086,0.0795,0.0000,0.0227,0.0000,0.7099,0.5288
21101,0.0000,0.0000,0.0000,0.0000,0.2702,0.4466
21108,0.1000,0.0400,0.0800,0.0000,0.5610,0.5015
21151,0.0859,0.0000,0.0368,0.0736,0.6516,0.5364
21175,0.1047,0.0194,0.3643,0.1202,0.5924,0.6549
21191,0.0938,0.0000,0.0000,0.0156,0.6087,0.4994
21227,0.0634,0.0000,0.0141,0.1690,0.7228,0.5655
21245,0.0435,0.0000,0.2029,0.1159,0.5340,0.5970
21297,0.0175,0.0000,0.0000,0.0877,0.3481,0.4766
21306,0.0770,0.0078,0.0731,0.0679,0.7138,0.5612
21314,0.0345,0.0000,0.0345,0.0345,0.6056,0.5286
21327,0.0372,0.0000,0.0000,0.0000,0.7477,0.5359
21332,0.0625,0.0000,0.0312,0.0312,0.5880,0.5173
21333,0.0682,0.0227,0.0795,0.2614,0.4802,0.5514
21334,0.0764,0.0069,0.0347,0.0208,0.7376,0.5413
21338,0.1310,0.0000,0.0238,0.0238,0.7301,0.5278
21354,0.0610,0.0000,0.0244,0.0732,0.5442,0.5145
21369,0.0893,0.0089,0.1562,0.1429,0.4608,0.5558
21370,0.1311,0.0000,0.0000,0.0738,0.6393,0.5098
21371,0.0455,0.0000,0.0000,0.0000,0.7479,0.5342
21372,0.1000,0.0000,0.0000,0.0000,0.2908,0.4305
21382,0.0208,0.0000,0.2500,0.0625,0.4410,0.5910
21387,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
21398,0.0455,0.0000,0.0909,0.1818,0.4370,0.5449
21415,0.0455,0.0000,0.0000,0.0000,0.6834,0.5211
21416,0.1159,0.0145,0.2029,0.3044,0.5672,0.6214
21419,0.0427,0.0043,0.0342,0.0214,0.6880,0.5391
21447,0.2115,0.0769,0.0000,0.0385,0.6555,0.4584
21449,0.1296,0.0000,0.0556,0.0556,0.6600,0.5331
21480,0.1368,0.0086,0.0940,0.1453,0.7152,0.5732
21482,0.2000,0.0000,0.0000,0.0000,0.4202,0.4365
21488,0.0688,0.0000,0.1193,0.1651,0.5532,0.5718
21490,0.0197,0.0000,0.1579,0.0790,0.3999,0.5489
21493,0.0250,0.0000,0.0000,0.0250,0.5952,0.5125
21496,0.0185,0.0000,0.0370,0.0741,0.4357,0.5064
21515,0.0000,0.0000,0.0000,0.0000,0.0924,0.4106
21522,0.1364,0.0000,0.0000,0.0000,0.4786,0.4612
21552,0.0000,0.0000,0.0000,0.0000,0.6783,0.5293
21590,0.0938,0.0000,0.0000,0.0000,0.7182,0.5184
21611,0.0000,0.0000,0.0000,0.0000,0.0168,0.3952
21620,0.0164,0.0000,0.1639,0.0656,0.5787,0.5856
21666,0.1429,0.0714,0.0714,0.0714,0.7161,0.5225
21690,0.1250,0.0000,0.0000,0.0000,0.3781,0.4431
21696,0.1023,0.0227,0.0682,0.0227,0.7332,0.5428
21701,0.1250,0.0000,0.0625,0.0938,0.7172,0.5562
21703,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
21725,0.1019,0.0076,0.0415,0.1019,0.7053,0.5486
21726,0.0143,0.0000,0.0000,0.0000,0.7270,0.5363
21732,0.0000,0.0000,0.0000,0.4000,0.4252,0.5591
21748,0.0394,0.0000,0.1879,0.2303,0.5217,0.6125
21750,0.0227,0.0000,0.0000,0.0909,0.1742,0.4410
21752,0.0000,0.0000,0.0000,0.0000,0.6527,0.5241
21756,0.1223,0.0106,0.0319,0.0106,0.3952,0.4579
21763,0.1674,0.0042,0.0297,0.0551,0.6417,0.5095
21769,0.1111,0.0000,0.0000,0.0278,0.6695,0.5107
21770,0.1284,0.0000,0.0270,0.0541,0.5592,0.5011
21779,0.0200,0.0400,0.0000,0.0000,0.7089,0.5153
21780,0.0000,0.0000,0.0000,0.0625,0.3104,0.4674
21782,0.1404,0.0000,0.0337,0.0337,0.6799,0.5217
21829,0.0179,0.0000,0.0000,0.0357,0.7185,0.5411
21859,0.1162,0.0000,0.0000,0.0707,0.6217,0.5086
21861,0.0879,0.0110,0.0220,0.1429,0.4627,0.5012
21863,0.0972,0.0278,0.0000,0.0556,0.5556,0.4847
21872,0.0353,0.0000,0.0000,0.0000,0.7330,0.5333
21876,0.1136,0.0000,0.0227,0.0909,0.6327,0.5247
21887,0.0952,0.0000,0.0357,0.0833,0.6508,0.5358
21891,0.0211,0.0000,0.0000,0.0000,0.7458,0.5387
21905,0.1289,0.0089,0.0089,0.0133,0.5692,0.4838
21913,0.0000,0.0000,0.0000,0.0000,0.1681,0.4259
21924,0.1250,0.0357,0.0179,0.0179,0.6960,0.5040
21935,0.1429,0.0000,0.0000,0.0000,0.5387,0.4721
21942,0.0946,0.0000,0.0811,0.0541,0.3055,0.4784
21954,0.0000,0.0000,0.0800,0.1200,0.4198,0.5337
21955,0.0333,0.0000,0.0000,0.0000,0.4504,0.4764
21972,0.0922,0.0056,0.0223,0.0559,0.6030,0.5135
21988,0.1905,0.0000,0.0476,0.0000,0.5682,0.4877
22053,0.0625,0.0000,0.0000,0.0833,0.5392,0.5054
22067,0.0847,0.0000,0.1356,0.1610,0.4692,0.5574
22068,0.0635,0.0098,0.1987,0.3062,0.5460,0.6283
22092,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
22093,0.1420,0.0000,0.0568,0.0114,0.6644,0.5231
22102,0.1579,0.0000,0.0000,0.0000,0.6541,0.4924
22109,0.0380,0.0253,0.0000,0.0000,0.7314,0.5221
22123,0.0000,0.0000,0.0000,0.0000,0.6485,0.5233
22131,0.1974,0.0000,0.1316,0.0790,0.6791,0.5588
22139,0.0619,0.0000,0.0191,0.0857,0.6615,0.5385
22140,0.1048,0.0000,0.0000,0.0095,0.6715,0.5087
22141,0.0406,0.0086,0.0000,0.0086,0.7352,0.5309
22149,0.0139,0.0000,0.0000,0.0000,0.7479,0.5406
22165,0.0536,0.0000,0.0357,0.1786,0.4196,0.5167
22167,0.0000,0.0000,0.0000,0.0000,0.5256,0.4984
22169,0.0185,0.0000,0.0370,0.0741,0.4114,0.5015
22176,0.1159,0.0000,0.0290,0.0145,0.7181,0.5286
22185,0.0758,0.0303,0.0000,0.0000,0.6924,0.5045
22186,0.0957,0.0000,0.0142,0.0284,0.5440,0.4942
22202,0.0000,0.0000,0.2500,0.1591,0.4863,0.6240
22203,0.0500,0.0000,0.0556,0.0778,0.4966,0.5207
22210,0.1635,0.0000,0.1250,0.0529,0.6597,0.5538
22217,0.1282,0.0256,0.0256,0.0000,0.6505,0.4977
22249,0.1223,0.0106,0.0213,0.0745,0.5417,0.4962
22268,0.0408,0.0204,0.1633,0.0816,0.4850,0.5563
22285,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
22318,0.0325,0.0118,0.0000,0.0059,0.7347,0.5306
22320,0.1316,0.0000,0.0000,0.0000,0.7046,0.5080
22328,0.0282,0.0000,0.3512,0.0992,0.5495,0.6600
22338,0.1116,0.0000,0.0680,0.0680,0.7284,0.5582
22339,0.0566,0.0000,0.1887,0.0755,0.5289,0.5794
22340,0.0000,0.0000,0.0000,0.0000,0.4286,0.4787
22348,0.0401,0.0000,0.1241,0.1898,0.5850,0.5911
22372,0.0929,0.0000,0.1714,0.0429,0.7132,0.5958
22377,0.0458,0.0153,0.1298,0.1527,0.5424,0.5699
22378,0.1377,0.0000,0.1232,0.1159,0.6817,0.5756
22382,0.0309,0.0000,0.4136,0.1296,0.6166,0.7045
22386,0.0544,0.0204,0.0340,0.0238,0.6955,0.5321
22388,0.0310,0.0039,0.4574,0.0736,0.5370,0.6932
22390,0.0483,0.0039,0.0695,0.0309,0.7229,0.5615
22395,0.1667,0.0000,0.0000,0.1111,0.5621,0.4945
22396,0.0135,0.0000,0.0000,0.0000,0.7479,0.5407
22412,0.0303,0.0000,0.0000,0.0101,0.7379,0.5373
22435,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
22440,0.2000,0.0000,0.0000,0.0000,0.6891,0.4910
22459,0.0000,0.0000,0.0000,0.0769,0.5550,0.5199
22467,0.1471,0.0000,0.0147,0.1471,0.6874,0.5371
22473,0.0000,0.0000,0.0345,0.0690,0.6013,0.5417
22474,0.0957,0.0000,0.0309,0.0370,0.6752,0.5293
22479,0.0677,0.0000,0.1419,0.1097,0.5222,0.5637
22484,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
22487,0.0526,0.0000,0.0263,0.1316,0.6291,0.5460
22489,0.0000,0.0000,0.1154,0.0385,0.2288,0.4928
22490,0.0625,0.0000,0.0625,0.0000,0.6485,0.5360
22491,0.0000,0.0000,0.0000,0.0000,0.7563,0.5451
22495,0.0930,0.0000,0.0698,0.0698,0.7364,0.5647
22499,0.1136,0.0000,0.0568,0.1136,0.6472,0.5461
22501,0.0682,0.0000,0.0000,0.0000,0.3312,0.4451
22512,0.0714,0.0000,0.0000,0.0000,0.2365,0.4253
22513,0.1197,0.0000,0.1268,0.0563,0.7108,0.5745
22515,0.0448,0.0000,0.1642,0.0448,0.4480,0.5492
22516,0.0789,0.0000,0.0175,0.1053,0.7068,0.5475
22519,0.0309,0.0000,0.0370,0.0370,0.6080,0.5314
22542,0.0469,0.0000,0.0312,0.0312,0.6337,0.5298
22546,0.2500,0.0000,0.0000,0.0000,0.6779,0.4786
22550,0.1705,0.0076,0.0227,0.0379,0.7152,0.5161
22555,0.1266,0.0000,0.0506,0.0380,0.6363,0.5234
22568,0.0978,0.0000,0.0652,0.0217,0.4538,0.4948
22586,0.1000,0.0000,0.2833,0.0833,0.4542,0.5954
22594,0.1719,0.0000,0.0312,0.0625,0.4026,0.4639
22598,0.1111,0.0185,0.0741,0.0000,0.3551,0.4638
22609,0.0879,0.0000,0.0242,0.0121,0.7132,0.5309
22613,0.0312,0.0000,0.0000,0.0625,0.4118,0.4816
22614,0.1000,0.0000,0.1415,0.1512,0.6154,0.5843
22627,0.0507,0.0000,0.1824,0.2568,0.5973,0.6287
22628,0.0065,0.0032,0.0000,0.0032,0.7461,0.5411
22630,0.0000,0.0000,0.0000,0.0000,0.4874,0.4906
22632,0.0625,0.0000,0.0000,0.0833,0.6702,0.5319
22635,0.0930,0.0000,0.0000,0.0930,0.6572,0.5251
22636,0.0741,0.0000,0.0741,0.2222,0.5948,0.5725
22642,0.0844,0.0000,0.0130,0.0390,0.5473,0.4988
22645,0.0833,0.0000,0.0667,0.0333,0.7207,0.5548
22673,0.1396,0.0000,0.0325,0.1169,0.5633,0.5146
22686,0.0000,0.0000,0.0000,0.0000,0.0840,0.4089
22720,0.0909,0.0000,0.0000,0.0000,0.6921,0.5137
22723,0.1103,0.0000,0.0294,0.0294,0.5908,0.5071
22724,0.1111,0.0000,0.0370,0.0000,0.7479,0.5359
22728,0.0854,0.0000,0.0000,0.0244,0.4753,0.4758
22741,0.1000,0.0000,0.0000,0.0000,0.1824,0.4085
22746,0.0000,0.0000,0.0000,0.0625,0.2883,0.4629
22749,0.0577,0.0000,0.0192,0.0481,0.6304,0.5255
22753,0.0455,0.0000,0.0909,0.0682,0.4945,0.5335
22785,0.0333,0.0000,0.0000,0.0000,0.7431,0.5357
22801,0.0000,0.0000,0.0333,0.0667,0.2835,0.4763
22802,0.1136,0.0000,0.0000,0.0000,0.6310,0.4967
22809,0.0000,0.0000,0.0000,0.0000,0.0168,0.3952
22810,0.0764,0.0000,0.0694,0.0278,0.6140,0.5346
22820,0.0256,0.0000,0.0513,0.0000,0.2881,0.4658
22827,0.0705,0.0000,0.0641,0.0641,0.5811,0.5343
22831,0.0994,0.0000,0.1934,0.1050,0.6234,0.5977
22832,0.0660,0.0094,0.0660,0.0377,0.6898,0.5489
22837,0.0823,0.0000,0.1519,0.0506,0.5883,0.5663
22838,0.0000,0.0000,0.0000,0.0909,0.1620,0.4431
22851,0.0000,0.0000,0.0000,0.0000,0.7555,0.5450
22853,0.1125,0.0250,0.0500,0.0250,0.6267,0.5113
22860,0.0100,0.0000,0.0000,0.0033,0.7435,0.5412
22877,0.0227,0.0000,0.1818,0.1136,0.4246,0.5700
22881,0.1111,0.0000,0.0278,0.0000,0.6632,0.5150
22887,0.0946,0.0000,0.0676,0.0270,0.6907,0.5455
22896,0.0250,0.0000,0.2500,0.1000,0.6487,0.6399
22898,0.0667,0.0000,0.0167,0.1000,0.6957,0.5464
22902,0.0648,0.0000,0.0463,0.0741,0.5758,0.5292
22913,0.0109,0.0000,0.0000,0.0000,0.7433,0.5403
22917,0.1204,0.0000,0.0584,0.0146,0.7348,0.5430
22920,0.0568,0.0000,0.0795,0.0000,0.6827,0.5510
22923,0.0093,0.0000,0.0094,0.0000,0.7382,0.5434
22931,0.0750,0.0000,0.0333,0.0167,0.7388,0.5433
22943,0.0714,0.0000,0.2857,0.0000,0.5564,0.6060
22948,0.0625,0.0000,0.1562,0.0312,0.4435,0.5388
22952,0.0806,0.0323,0.0000,0.0000,0.6151,0.4871
22969,0.1510,0.0000,0.0196,0.1098,0.6718,0.5276
22972,0.1711,0.0000,0.0263,0.0000,0.6807,0.5058
22995,0.0596,0.0000,0.1523,0.2185,0.5989,0.6072
23005,0.0870,0.0000,0.0435,0.0000,0.5871,0.5109
23076,0.0466,0.0000,0.0311,0.0497,0.6416,0.5351
23086,0.0172,0.0000,0.0000,0.0000,0.7479,0.5400
23097,0.0550,0.0000,0.0400,0.0700,0.6293,0.5387
23102,0.0733,0.0000,0.2000,0.0400,0.4653,0.5605
23111,0.0249,0.0045,0.0045,0.0724,0.7082,0.5450
23141,0.0556,0.0000,0.2222,0.0000,0.3797,0.5476
23160,0.0526,0.0000,0.1203,0.1128,0.5171,0.5576
23163,0.0192,0.0000,0.1154,0.0000,0.3824,0.5122
23197,0.1393,0.0082,0.1475,0.1721,0.5694,0.5704
23201,0.0291,0.0000,0.0349,0.1395,0.4638,0.5224
23205,0.0536,0.0000,0.0357,0.0000,0.4928,0.4953
23218,0.0606,0.0000,0.0000,0.0454,0.7311,0.5370
23247,0.1667,0.0833,0.0000,0.0000,0.5483,0.4354
23250,0.1344,0.0107,0.0430,0.0107,0.7100,0.5238
23265,0.0800,0.0000,0.0000,0.0000,0.6689,0.5112
23270,0.0556,0.0000,0.0556,0.0000,0.3877,0.4817
23284,0.0758,0.0000,0.0562,0.1348,0.6437,0.5571
23287,0.1186,0.0000,0.0000,0.1017,0.6723,0.5247
23292,0.0000,0.0000,0.3333,0.0000,0.5826,0.6451
23306,0.1000,0.0000,0.0000,0.0000,0.4443,0.4616
23307,0.1026,0.0128,0.0128,0.0385,0.5915,0.4987
23338,0.0128,0.0256,0.0000,0.0000,0.7197,0.5247
23340,0.1100,0.0000,0.0800,0.0600,0.6612,0.5482
23345,0.0000,0.0000,0.1081,0.0811,0.4467,0.5427
23365,0.0238,0.0000,0.1905,0.0476,0.3353,0.5419
23366,0.1538,0.0000,0.0000,0.0000,0.2896,0.4193
23367,0.0652,0.0000,0.0217,0.1956,0.3876,0.5057
23379,0.1500,0.0091,0.0364,0.0546,0.6872,0.5228
23389,0.1250,0.0000,0.1667,0.0000,0.5042,0.5363
23403,0.0789,0.0000,0.0000,0.0000,0.7169,0.5212
23410,0.0673,0.0000,0.1154,0.0961,0.5803,0.5621
23443,0.1071,0.0119,0.0000,0.0119,0.7184,0.5133
23463,0.0625,0.0000,0.0833,0.0833,0.4454,0.5201
23492,0.0560,0.0000,0.0720,0.0400,0.6076,0.5410
23496,0.0385,0.0000,0.2308,0.1538,0.3426,0.5782
23523,0.0176,0.0000,0.0000,0.0000,0.7497,0.5402
23538,0.0432,0.0000,0.1852,0.1482,0.3847,0.5662
23553,0.0090,0.0000,0.2754,0.0838,0.5991,0.6401
23579,0.0660,0.0000,0.0377,0.0000,0.6959,0.5348
23582,0.0238,0.0000,0.0000,0.0000,0.7191,0.5328
23584,0.0130,0.0000,0.0000,0.0000,0.7290,0.5370
23592,0.0827,0.0000,0.0472,0.0787,0.6080,0.5334
23674,0.0880,0.0080,0.1200,0.1600,0.6246,0.5785
23817,0.0000,0.0000,0.0000,0.0000,0.7555,0.5450
23825,0.0373,0.0000,0.1553,0.0621,0.5452,0.5704
23874,0.1818,0.0000,0.0000,0.1364,0.5661,0.4974
23888,0.0455,0.0000,0.0606,0.1212,0.4691,0.5268
23890,0.0000,0.0000,0.0000,0.0000,0.0420,0.4003
23897,0.0000,0.0000,0.0000,0.0000,0.5504,0.5034
23898,0.0000,0.0000,0.0000,0.0714,0.6122,0.5304
23914,0.1116,0.0097,0.0291,0.0291,0.6197,0.5086
23918,0.1489,0.0000,0.0106,0.0425,0.6272,0.5017
23934,0.0000,0.0000,0.2083,0.0000,0.3666,0.5506
23938,0.0372,0.0083,0.0000,0.0083,0.7386,0.5323
23951,0.0215,0.0048,0.0000,0.0024,0.7402,0.5361
23952,0.0575,0.0000,0.1724,0.1035,0.4979,0.5720
23955,0.0655,0.0119,0.0238,0.0119,0.4811,0.4833
23959,0.0000,0.0000,0.0000,0.0000,0.4118,0.4753
23960,0.0606,0.0035,0.0173,0.0381,0.7153,0.5379
23966,0.0374,0.0053,0.3636,0.0588,0.4442,0.6315
23974,0.0590,0.0062,0.0000,0.0000,0.7337,0.5261
23976,0.1333,0.0333,0.0333,0.0667,0.4978,0.4792
23989,0.0952,0.0119,0.2381,0.0714,0.6100,0.6024
23996,0.1474,0.0000,0.1474,0.3053,0.6372,0.6128
24000,0.1483,0.0169,0.0763,0.0169,0.7200,0.5352
24001,0.0192,0.0000,0.0000,0.0000,0.7324,0.5364
24004,0.0417,0.0417,0.0000,0.0000,0.7461,0.5178
24006,0.0833,0.0000,0.0000,0.0000,0.6573,0.5082
24008,0.1159,0.0000,0.0122,0.0244,0.6581,0.5117
24010,0.1266,0.0127,0.0380,0.0253,0.6857,0.5206
24011,0.1429,0.0000,0.0714,0.0000,0.7479,0.5434
24026,0.0000,0.0000,0.2500,0.1875,0.3367,0.5995
24032,0.1404,0.0000,0.0674,0.0000,0.7113,0.5349
24038,0.0833,0.0000,0.1667,0.0000,0.5140,0.5467
24043,0.0941,0.0000,0.1647,0.0941,0.5668,0.5735
24049,0.1458,0.0060,0.1250,0.1488,0.6870,0.5800
24054,0.0833,0.0000,0.0556,0.0556,0.4622,0.5024
24057,0.0000,0.0000,0.0000,0.3333,0.5154,0.5639
24061,0.0769,0.0000,0.0000,0.0000,0.4945,0.4765
24081,0.0398,0.0089,0.0177,0.0974,0.5999,0.5287
24105,0.0417,0.0000,0.0000,0.0000,0.7364,0.5327
24112,0.0223,0.0056,0.0000,0.0000,0.7478,0.5366
24113,0.1104,0.0000,0.0649,0.1558,0.7430,0.5780
24116,0.1667,0.0000,0.0000,0.0000,0.6317,0.4861
24118,0.0775,0.0000,0.0000,0.0704,0.6040,0.5128
24131,0.0515,0.0061,0.0000,0.0061,0.7467,0.5315
24155,0.0000,0.0000,0.0526,0.0526,0.4693,0.5190
24175,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
24180,0.1206,0.0000,0.0734,0.0245,0.7242,0.5489
24195,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
24202,0.1100,0.0191,0.0239,0.0191,0.7127,0.5198
24226,0.0076,0.0000,0.0000,0.0000,0.7422,0.5407
24232,0.0000,0.0000,0.0000,0.2222,0.2736,0.4923
24233,0.0897,0.0000,0.0000,0.0000,0.7479,0.5252
24237,0.0909,0.0000,0.1454,0.1273,0.4963,0.5588
24260,0.1471,0.1177,0.0000,0.0000,0.5289,0.4215
24282,0.0541,0.0000,0.2973,0.0000,0.3934,0.5812
24284,0.0357,0.0000,0.0000,0.0000,0.7479,0.5362
24305,0.1111,0.0000,0.0000,0.0000,0.6265,0.4963
24316,0.0438,0.0000,0.0000,0.0000,0.7418,0.5333
24337,0.1538,0.0128,0.2180,0.2051,0.6523,0.6176
24379,0.0769,0.0000,0.1709,0.0855,0.5432,0.5730
24404,0.0149,0.0000,0.0000,0.0000,0.7325,0.5373
24429,0.1750,0.0000,0.0000,0.1000,0.7004,0.5186
24458,0.0417,0.0000,0.2917,0.2083,0.3684,0.6185
24459,0.0865,0.0000,0.3077,0.0000,0.4358,0.5874
24465,0.1333,0.0000,0.1333,0.0000,0.3798,0.4959
24480,0.0333,0.0000,0.0000,0.0000,0.7535,0.5378
24484,0.0508,0.0000,0.2881,0.2542,0.5429,0.6600
24498,0.0278,0.0000,0.0222,0.0333,0.7034,0.5445
24501,0.0159,0.0000,0.0000,0.0000,0.7472,0.5401
24502,0.0000,0.0000,0.0000,0.0000,0.2235,0.4371
24523,0.1100,0.0000,0.0400,0.0800,0.6022,0.5240
24567,0.0000,0.0000,0.0000,0.0000,0.7414,0.5421
24589,0.0312,0.0000,0.1000,0.1875,0.5434,0.5742
24606,0.1963,0.0000,0.0307,0.0000,0.6873,0.5038
24609,0.0833,0.0238,0.0000,0.0476,0.5774,0.4920
24633,0.0588,0.0000,0.3193,0.1092,0.3416,0.6008
24634,0.0588,0.0000,0.0000,0.0000,0.5353,0.4884
24635,0.0000,0.0000,0.0000,0.4444,0.4566,0.5745
24636,0.0429,0.0000,0.0286,0.0000,0.6593,0.5284
24637,0.0000,0.0000,0.0000,0.0000,0.1008,0.4123
24654,0.1250,0.0341,0.1932,0.0909,0.6448,0.5801
24661,0.0791,0.0144,0.0144,0.0144,0.7025,0.5211
24670,0.1797,0.0000,0.0156,0.0156,0.6921,0.5052
24700,0.0603,0.0000,0.0172,0.0345,0.6130,0.5178
24709,0.0714,0.0000,0.0476,0.0476,0.4234,0.4921
24713,0.1058,0.0000,0.0000,0.0769,0.6626,0.5203
24805,0.2500,0.0000,0.0000,0.0000,0.4538,0.4331
24810,0.1842,0.0000,0.0526,0.0526,0.5878,0.5057
24819,0.0867,0.0102,0.1633,0.1633,0.5486,0.5806
24843,0.0833,0.0000,0.0667,0.1000,0.6782,0.5597
24846,0.0482,0.0361,0.0000,0.0000,0.7446,0.5183
24856,0.1316,0.0000,0.0000,0.0526,0.5418,0.4857
24859,0.0833,0.0000,0.0556,0.0278,0.3733,0.4788
24861,0.0750,0.0000,0.0000,0.0000,0.7185,0.5223
24862,0.0682,0.0000,0.0000,0.0454,0.2567,0.4392
24877,0.0326,0.0000,0.0000,0.0870,0.5446,0.5132
24880,0.0804,0.0070,0.0350,0.0699,0.5290,0.5083
24912,0.0804,0.0089,0.0536,0.0446,0.7017,0.5449
24913,0.0714,0.0000,0.0000,0.1429,0.2461,0.4562
24946,0.1286,0.0000,0.0143,0.0286,0.6007,0.4991
24956,0.1000,0.0000,0.0000,0.0667,0.6740,0.5217
24973,0.1136,0.0000,0.0909,0.0454,0.6589,0.5484
24975,0.0500,0.0000,0.0000,0.0000,0.1891,0.4200
24976,0.2045,0.0227,0.0227,0.0000,0.7042,0.4931
24977,0.0839,0.0070,0.0769,0.0629,0.5197,0.5213
24984,0.0200,0.0000,0.0600,0.1600,0.3844,0.5224
24986,0.0000,0.0000,0.0000,0.0000,0.3513,0.4630
24994,0.0603,0.0000,0.0000,0.0172,0.7370,0.5325
25001,0.0833,0.0417,0.0000,0.0417,0.6579,0.4999
25006,0.0333,0.0000,0.0000,0.0000,0.2863,0.4431
25013,0.0000,0.0000,0.0000,0.0000,1.0000,0.5946
25023,0.0652,0.0000,0.0435,0.1087,0.7132,0.5628
25035,0.0385,0.0077,0.0000,0.0077,0.7448,0.5335
25036,0.0000,0.0000,0.1250,0.0000,0.6250,0.5692
25041,0.0000,0.0000,0.0000,0.0000,0.3529,0.4634
25049,0.0000,0.0000,0.0000,0.0000,0.6999,0.5337
25060,0.0000,0.0000,0.0000,0.0000,0.6445,0.5225
25066,0.0833,0.0000,0.0000,0.0583,0.6580,0.5201
25090,0.0000,0.0000,0.0000,0.0000,0.5588,0.5051
25101,0.0800,0.0000,0.0667,0.1067,0.4576,0.5170
25106,0.0915,0.0000,0.0366,0.0488,0.7170,0.5434
25110,0.0455,0.0000,0.0909,0.0000,0.5424,0.5294
25113,0.0667,0.0000,0.0333,0.0333,0.5389,0.5078
25115,0.0312,0.0000,0.0625,0.1250,0.3655,0.5103
25118,0.0152,0.0000,0.3788,0.0758,0.4419,0.6473
25175,0.1092,0.0115,0.0230,0.0805,0.4492,0.4817
25211,0.1269,0.0149,0.0299,0.0000,0.7245,0.5190
25229,0.0000,0.0000,0.0000,0.0000,0.7091,0.5356
25236,0.0000,0.0000,0.0000,0.0000,0.5808,0.5096
25248,0.1042,0.0000,0.0250,0.0250,0.6811,0.5240
25289,0.0440,0.0110,0.0000,0.0000,0.7460,0.5297
25316,0.0437,0.0000,0.4188,0.1000,0.6513,0.7050
25318,0.1562,0.0000,0.0000,0.0000,0.7033,0.5027
25319,0.0809,0.0000,0.1029,0.0588,0.4744,0.5253
25366,0.0303,0.0000,0.0909,0.0000,0.3970,0.5030
25368,0.0652,0.0000,0.0435,0.0435,0.4878,0.5039
25389,0.1138,0.0000,0.0406,0.1463,0.6549,0.5477
25395,0.1071,0.0238,0.0238,0.0000,0.7203,0.5161
25398,0.1429,0.0000,0.0000,0.0000,0.6159,0.4877
25411,0.1458,0.0000,0.0833,0.0833,0.3663,0.4872
25412,0.1351,0.0068,0.0135,0.0405,0.6182,0.5007
25427,0.0219,0.0000,0.1125,0.1625,0.6535,0.5984
25441,0.0817,0.0000,0.0096,0.0961,0.5182,0.5037
25461,0.0000,0.0000,0.0000,0.0000,0.2668,0.4459
25468,0.0217,0.0000,0.1087,0.1739,0.4032,0.5485
25488,0.0572,0.0042,0.1822,0.2203,0.6054,0.6198
25506,0.0556,0.0000,0.0000,0.0000,0.3361,0.4487
25508,0.0177,0.0027,0.0000,0.0027,0.7450,0.5387
25520,0.0120,0.0080,0.0000,0.0120,0.7490,0.5404
25523,0.1133,0.0000,0.0788,0.0542,0.6890,0.5515
25542,0.0000,0.0000,0.0000,0.0000,0.5834,0.5101
25550,0.0600,0.0000,0.0000,0.0000,0.6891,0.5193
25553,0.0353,0.0118,0.0353,0.0118,0.7185,0.5423
25557,0.1633,0.0133,0.1711,0.0422,0.7181,0.5768
25617,0.0742,0.0000,0.0703,0.0938,0.6153,0.5490
25618,0.0750,0.0000,0.0000,0.0125,0.6604,0.5130
25633,0.0625,0.0000,0.0000,0.0000,0.5448,0.4896
25635,0.0357,0.0714,0.0000,0.0000,0.7479,0.5072
25651,0.0000,0.0000,0.0000,0.0000,0.7744,0.5488
25668,0.0613,0.0000,0.0849,0.1604,0.4810,0.5438
25684,0.0484,0.0000,0.0161,0.0323,0.5881,0.5143
25690,0.0800,0.0000,0.2000,0.1200,0.4027,0.5627
25719,0.0417,0.0000,0.1083,0.1083,0.5073,0.5521
25721,0.0665,0.0058,0.0694,0.0925,0.6138,0.5473
25727,0.0439,0.0000,0.0507,0.1554,0.6532,0.5674
25732,0.0783,0.0050,0.0353,0.0152,0.7027,0.5338
25734,0.0685,0.0000,0.0095,0.1051,0.6702,0.5390
25737,0.1266,0.0127,0.0633,0.0253,0.5987,0.5132
25740,0.0588,0.0000,0.1177,0.2353,0.3683,0.5500
25742,0.0491,0.0000,0.2232,0.0714,0.5158,0.5914
25750,0.0000,0.0000,0.0000,0.0000,0.1429,0.4208
25754,0.0714,0.0000,0.0000,0.2143,0.5894,0.5403
25758,0.1679,0.0000,0.0305,0.0229,0.6369,0.5039
