id_player,country_code,id_national_team,name,position_national,position_field,name_shirt,jersey_namber,position_field_detailed,country_birth,birth_date,id_match,start,year,start_position_x,start_position_y,height,id_club,weight
250056875,AUT,8.0,Daniel Bachmann,GOALKEEPER,GOALKEEPER,1,1,0,0,1,4,1,1,2,3,0,1,0
250056954,FIN,42.0,Glen Kamara,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,1,1,1,1,0
250057119,GER,47.0,Marcel Halstenberg,DEFENDER,DEFENDER,1,1,1,0,1,4,1,1,1,1,0,0,0
250057121,ESP,122.0,Diego Llorente,DEFENDER,DEFENDER,1,1,1,0,1,5,1,1,1,1,1,1,0
250058183,CRO,56370.0,Duje Ćaleta-Car,DEFENDER,DEFENDER,1,1,1,0,1,4,2,1,2,2,1,1,1
250058189,POL,109.0,Adam Buksa,FORWARD,FORWARD,1,1,0,1,1,3,2,1,2,1,0,1,0
250058215,ENG,39.0,Joe Gomez,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250058217,ENG,39.0,Dele Alli,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,2,1,2,1,1,1,1
250058218,POR,110.0,Renato Sanches,MIDFIELDER,MIDFIELDER,1,1,1,0,1,11,2,2,4,5,1,1,1
250058220,POR,110.0,Rúben Dias,DEFENDER,DEFENDER,1,1,1,1,1,7,2,2,4,4,0,1,0
250058227,RUS,57451.0,Aleksandr Golovin,MIDFIELDER,MIDFIELDER,1,2,1,0,1,6,2,2,5,4,1,1,1
250058228,RUS,57451.0,Dmitri Barinov,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,3,2,1,1,0
250058244,SRB,147.0,Luka Jović,FORWARD,FORWARD,1,1,1,1,1,3,1,1,0,0,0,1,0
250058258,GER,47.0,Benjamin Henrichs,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,0,0,1,1,1
250058260,GER,47.0,Lukas Klostermann,DEFENDER,DEFENDER,1,1,1,0,1,1,1,1,1,1,0,1,0
250058270,UKR,57166.0,Viktor Tsygankov,MIDFIELDER,MIDFIELDER,1,1,1,1,1,6,2,2,2,2,1,1,1
250058722,SVK,58836.0,Lukáš Haraslín,FORWARD,MIDFIELDER,1,2,1,1,1,6,2,2,4,4,0,1,0
250058731,SVK,58836.0,Denis Vavro,DEFENDER,DEFENDER,1,1,1,1,1,4,2,2,2,2,0,1,0
250058759,ITA,66.0,Domenico Berardi,FORWARD,FORWARD,1,1,1,0,1,6,2,1,2,2,1,1,1
250058763,RUS,57451.0,Rifat Zhemaletdinov,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,1,1,1,1,0
250058926,UKR,57166.0,Oleksandr Svatok,DEFENDER,DEFENDER,1,1,1,1,1,3,2,1,1,1,1,1,0
250058949,BEL,13.0,Timothy Castagne,DEFENDER,DEFENDER,1,1,1,1,1,4,1,2,3,3,0,1,0
250058958,SCO,117.0,John McGinn,MIDFIELDER,MIDFIELDER,1,1,1,0,1,6,1,2,5,5,0,1,0
250059115,POR,110.0,Bernardo Silva,MIDFIELDER,MIDFIELDER,1,1,1,1,1,7,2,2,5,5,1,1,1
250059123,FRA,43.0,Brice Samba,GOALKEEPER,GOALKEEPER,1,1,0,1,1,3,1,1,0,0,1,1,0
250059162,SRB,147.0,Nemanja Maksimović,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,0,0,1,1,1
250059163,SRB,147.0,Sergej Milinković-Savić,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250059469,SWE,127.0,Erik Berg,DEFENDER,DEFENDER,1,1,1,0,1,3,2,1,1,1,1,1,1
250059633,MKD,59205.0,Marjan Radeski,FORWARD,FORWARD,1,1,1,0,1,1,1,1,1,1,0,1,0
250060206,HUN,57.0,Filip Holender,FORWARD,FORWARD,1,1,1,0,1,2,1,1,1,1,0,1,0
250060817,SUI,128.0,Renato Steffen,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,0,0,1,1,1
250060872,ROU,113.0,Florin Niță,GOALKEEPER,GOALKEEPER,1,1,1,0,1,3,1,1,1,1,1,1,1
250061048,CZE,58837.0,Vladimír Coufal,DEFENDER,DEFENDER,1,1,1,0,1,8,1,2,4,4,1,1,1
250061150,TUR,135.0,Şener Özbayraklı,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,0,0,1,1,1
250061470,ALB,2.0,Naser Aliji,DEFENDER,DEFENDER,1,2,1,1,1,6,1,2,0,0,1,1,1
250061597,ITA,66.0,Federico Bernardeschi,MIDFIELDER,MIDFIELDER,1,2,1,0,1,12,2,2,3,3,1,0,1
250062141,POR,110.0,Rui Silva,GOALKEEPER,GOALKEEPER,1,1,1,0,1,4,1,1,1,1,0,1,0
250062174,GER,47.0,Christian Günter,DEFENDER,DEFENDER,1,1,1,0,1,2,1,1,1,1,0,1,0
250062290,RUS,200049.0,Yuri Lodygin,GOALKEEPER,GOALKEEPER,1,1,1,0,1,3,1,1,0,0,1,1,1
250062440,ESP,122.0,Sergio Rico,GOALKEEPER,GOALKEEPER,1,1,1,1,1,4,1,1,1,1,1,1,1
250062599,TUR,135.0,Enes Ünal,FORWARD,FORWARD,1,1,1,0,1,2,1,1,1,1,0,1,0
250062606,GER,47.0,Robin Gosens,DEFENDER,DEFENDER,1,1,1,1,1,4,1,1,1,3,0,1,0
250063372,UKR,57166.0,Yevhen Makarenko,MIDFIELDER,MIDFIELDER,1,1,1,0,1,5,1,1,1,1,1,1,1
250063394,CRO,56370.0,Bruno Petković,FORWARD,FORWARD,1,2,1,1,1,7,2,2,4,3,0,1,0
250063447,POR,110.0,Rafa Silva,FORWARD,FORWARD,1,2,1,0,1,10,1,2,1,1,1,1,1
250063803,FRA,43.0,Lucas Hernández,DEFENDER,DEFENDER,1,1,1,1,1,4,2,1,2,2,1,1,1
250063984,GER,47.0,Leroy Sané,MIDFIELDER,MIDFIELDER,1,2,1,1,1,13,2,3,2,2,1,1,1
250064006,BEL,13.0,Youri Tielemans,MIDFIELDER,MIDFIELDER,1,1,1,0,1,8,2,2,6,5,1,1,1
250064188,BEL,13.0,Hans Vanaken,MIDFIELDER,MIDFIELDER,1,1,1,0,1,1,1,1,1,1,1,1,1
250064229,ITA,66.0,Giovanni Di Lorenzo,DEFENDER,DEFENDER,1,1,1,1,1,10,2,2,3,3,0,1,0
250064233,ENG,39.0,John Stones,DEFENDER,DEFENDER,1,2,1,0,1,14,2,3,6,3,1,1,1
250064239,POR,110.0,José Sá,GOALKEEPER,GOALKEEPER,1,1,1,0,1,3,1,1,0,0,1,1,1
250064247,SVK,58836.0,Jakub Hromada,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,3,3,1,1,1
250064274,SUI,128.0,Breel Embolo,FORWARD,FORWARD,1,1,1,1,1,12,2,3,5,4,1,1,1
250064362,BEL,13.0,Jason Denayer,DEFENDER,DEFENDER,1,2,1,0,1,10,2,2,3,4,1,1,1
250064444,UKR,57166.0,Mykola Matviyenko,DEFENDER,DEFENDER,1,1,1,1,1,8,1,2,7,7,1,1,1
250064446,UKR,57166.0,Oleksandr Zubkov,MIDFIELDER,MIDFIELDER,1,1,1,1,1,5,2,2,2,2,1,1,1
250064454,SWE,127.0,Patrik Carlgren,GOALKEEPER,GOALKEEPER,1,1,1,0,1,3,1,1,0,0,1,1,1
250064558,AUT,8.0,Patrick Pentz,GOALKEEPER,GOALKEEPER,1,1,1,1,1,3,1,1,1,1,1,1,1
250064583,FRA,43.0,Presnel Kimpembe,DEFENDER,DEFENDER,1,1,1,1,1,4,1,1,2,1,1,1,1
250064634,MKD,59205.0,Enis Bardhi,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,3,3,0,1,0
250064637,ALB,2.0,Jasir Asani,FORWARD,FORWARD,1,1,1,1,1,3,1,1,2,2,0,1,0
250064811,CZE,58837.0,Lukáš Provod,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,3,3,0,1,0
250064823,ENG,39.0,Dean Henderson,GOALKEEPER,GOALKEEPER,1,2,1,0,1,4,1,2,1,1,0,1,0
250065028,SVK,58836.0,László Bénes,MIDFIELDER,MIDFIELDER,1,1,1,1,1,6,1,2,1,1,1,1,1
250065179,HUN,57.0,Roland Sallai,FORWARD,FORWARD,1,1,1,0,1,6,1,2,2,2,0,1,0
250065196,WAL,144.0,Joe Morrell,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,1,1,3,3,0,1,0
250065198,WAL,144.0,Daniel James,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,1,1,4,3,0,1,0
250065203,WAL,144.0,Harry Wilson,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,1,1,1,1,0,1,0
250065408,AUT,8.0,Xaver Schlager,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,1,1,3,3,1,1,1
250065413,AUT,8.0,Konrad Laimer,MIDFIELDER,MIDFIELDER,1,2,1,1,1,7,2,2,6,5,1,1,0
250065419,AUT,8.0,Stefan Posch,DEFENDER,DEFENDER,1,1,1,1,1,5,2,2,2,2,0,1,0
250065420,SUI,128.0,Djibril Sow,MIDFIELDER,MIDFIELDER,1,1,1,1,1,5,1,1,1,1,0,1,0
250065455,TUR,135.0,Emre Mor,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,1,1,1,1,1
250065792,SRB,147.0,Vanja Milinković-Savić,GOALKEEPER,GOALKEEPER,1,1,1,1,1,3,1,1,0,0,0,1,0
250066128,CRO,56370.0,Ante Ćorić,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,1,1,1,1,1,1,1
250066132,CRO,56370.0,Josip Brekalo,FORWARD,FORWARD,1,1,1,0,1,4,2,1,2,2,0,1,0
250066135,CRO,56370.0,Nikola Vlašić,MIDFIELDER,MIDFIELDER,1,1,1,1,1,5,2,2,3,3,0,1,0
250066139,CRO,56370.0,Borna Sosa,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,1,1,1
250066156,POR,110.0,Raphaël Guerreiro,DEFENDER,DEFENDER,1,1,1,1,1,10,2,2,2,3,1,1,1
250066157,SCO,117.0,Andrew Robertson,DEFENDER,DEFENDER,1,1,1,0,1,6,1,2,4,5,0,1,0
250066203,SCO,117.0,Scott McKenna,DEFENDER,DEFENDER,1,1,1,0,1,6,2,2,2,2,0,1,0
250066244,ESP,122.0,Álex Remiro,GOALKEEPER,GOALKEEPER,1,1,1,0,1,3,1,1,0,0,1,1,0
250066330,GEO,57157.0,Giorgi Kvilitaia,FORWARD,FORWARD,1,1,1,1,1,3,1,1,0,0,1,1,1
250066342,POL,109.0,Przemysław Frankowski,DEFENDER,DEFENDER,1,1,1,1,1,6,2,2,2,2,0,1,0
250066374,SVK,58836.0,Martin Valjent,DEFENDER,DEFENDER,1,1,1,0,1,2,1,1,1,1,0,1,0
250066522,BEL,13.0,Wout Faes,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,2,2,0,1,0
250066551,NED,95.0,Steven Bergwijn,FORWARD,FORWARD,1,1,1,1,1,3,1,1,0,0,1,1,1
250066618,CZE,58837.0,Tomáš Souček,MIDFIELDER,MIDFIELDER,1,2,1,1,1,8,1,2,6,4,0,1,0
250066695,FIN,42.0,Fredrik Jensen,FORWARD,MIDFIELDER,1,1,0,0,1,3,1,1,1,1,0,1,0
250066711,ROU,113.0,Alexandru Cicâldău,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250066739,ITA,66.0,Nicolò Barella,MIDFIELDER,MIDFIELDER,1,1,1,1,1,10,2,2,5,4,0,1,0
250066747,ITA,66.0,Manuel Locatelli,MIDFIELDER,MIDFIELDER,1,1,1,0,1,7,2,1,2,2,0,1,0
250066753,ITA,66.0,Alex Meret,GOALKEEPER,GOALKEEPER,1,1,1,1,1,10,1,2,1,1,0,1,0
250066774,UKR,57166.0,Oleksandr Tymchyk,DEFENDER,DEFENDER,1,1,1,1,1,8,2,2,3,3,0,1,0
250066779,UKR,57166.0,Bogdan Mykhailichenko,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,1,1,1
250066886,FRA,43.0,Ousmane Dembélé,FORWARD,FORWARD,1,1,1,0,1,5,2,2,2,2,1,1,1
250067295,POR,110.0,João Palhinha,MIDFIELDER,MIDFIELDER,1,2,1,0,1,6,2,2,4,4,1,1,0
250067358,FIN,42.0,Robert Taylor,FORWARD,MIDFIELDER,1,1,0,0,1,2,1,1,1,1,0,1,0
250067372,GEO,57157.0,Levan Shengelia,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250067420,TUR,135.0,Zeki Çelik,DEFENDER,DEFENDER,1,1,1,0,1,6,2,2,2,2,0,1,0
250067541,SCO,117.0,Kieran Tierney,DEFENDER,DEFENDER,1,1,1,0,1,4,1,2,3,3,1,1,1
250067658,BEL,13.0,Dodi Lukébakio,FORWARD,FORWARD,1,1,1,1,1,2,2,1,1,1,0,1,0
250067749,ITA,66.0,Jorginho,MIDFIELDER,MIDFIELDER,1,1,1,1,1,10,1,2,3,2,1,1,1
250068805,FRA,43.0,Marcus Thuram,FORWARD,FORWARD,1,2,1,0,1,5,2,2,3,2,0,1,0
250069830,NED,95.0,Justin Bijlow,GOALKEEPER,GOALKEEPER,1,1,1,1,1,3,1,1,0,0,0,1,0
250069832,SUI,128.0,Gregor Kobel,GOALKEEPER,GOALKEEPER,1,1,1,1,1,7,1,2,1,1,0,1,0
250070130,ITA,66.0,Lorenzo Pellegrini,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,1,1,1,1,1
250070170,UKR,57166.0,Artem Besedin,FORWARD,FORWARD,1,1,1,0,1,4,1,1,1,1,1,1,1
250070182,DEN,35.0,Joachim Andersen,DEFENDER,DEFENDER,1,1,0,1,1,9,2,2,3,2,0,1,0
250070391,RUS,57451.0,Andrei Semenov,DEFENDER,DEFENDER,1,1,1,0,1,3,2,1,2,2,0,1,0
250070415,GER,47.0,Julian Weigl,MIDFIELDER,MIDFIELDER,1,1,1,0,1,6,1,1,1,1,1,1,1
250070417,GER,47.0,Joshua Kimmich,DEFENDER,DEFENDER,1,2,1,1,1,13,2,3,2,6,1,1,1
250070827,POL,109.0,Paweł Dawidowicz,MIDFIELDER,MIDFIELDER,1,1,1,0,1,6,2,2,2,2,0,1,0
250071574,SCO,117.0,Lawrence Shankland,FORWARD,FORWARD,1,1,1,0,1,3,1,1,0,0,0,1,0
250071671,CRO,56370.0,Marko Rog,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,2,1,2,2,1,1,1
250072833,MKD,59205.0,Milan Ristovski,FORWARD,FORWARD,1,1,1,0,1,2,1,1,1,1,0,1,0
250072893,SUI,128.0,Jonas Omlin,GOALKEEPER,GOALKEEPER,1,1,1,0,1,1,1,1,1,1,0,1,0
250073460,POL,109.0,Michał Helik,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250073627,AUT,8.0,Philipp Lienhart,DEFENDER,DEFENDER,1,1,1,1,1,7,2,2,2,2,0,1,0
250074565,ESP,122.0,Gerard Moreno,FORWARD,FORWARD,1,1,1,0,1,6,2,1,3,3,1,1,0
250074850,DEN,35.0,Rasmus Kristensen,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250075612,AUT,8.0,Karim Onisiwo,MIDFIELDER,MIDFIELDER,1,1,1,0,1,2,1,1,1,1,1,1,1
250075625,ESP,122.0,Ayoze Pérez,FORWARD,FORWARD,1,1,1,0,1,2,1,1,0,0,0,1,0
250075704,SCO,117.0,Ryan Christie,FORWARD,FORWARD,1,1,1,0,1,6,2,2,3,3,1,1,1
250075982,ITA,66.0,Gianluca Mancini,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,1,1,0
250076025,BEL,13.0,Orel Mangala,MIDFIELDER,MIDFIELDER,1,1,0,1,1,3,2,1,1,1,0,1,0
250076116,ESP,122.0,Unai Simón,GOALKEEPER,GOALKEEPER,1,1,1,0,1,9,2,2,3,5,0,1,0
250076126,FRA,43.0,Theo Hernández,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,1,1,1
250076168,ESP,122.0,Marc Cucurella,DEFENDER,DEFENDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250076183,SUI,128.0,Eray Cömert,DEFENDER,DEFENDER,1,1,1,0,1,4,1,1,1,1,1,1,1
250076240,ENG,39.0,Mason Mount,MIDFIELDER,MIDFIELDER,1,1,1,0,1,6,2,1,3,3,0,1,0
250076357,ENG,39.0,Trent Alexander-Arnold,DEFENDER,DEFENDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250076515,SVN,57163.0,Žan Celar,FORWARD,FORWARD,1,1,1,0,1,3,1,1,0,0,0,1,0
250076574,FRA,43.0,Kylian Mbappé,FORWARD,FORWARD,1,1,1,1,1,7,2,2,4,3,1,1,1
250076590,WAL,144.0,David Brooks,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,1,1,1,1,0,1,0
250076675,POR,110.0,Diogo Costa,GOALKEEPER,GOALKEEPER,1,1,1,1,1,3,1,1,1,1,0,1,0
250076743,ITA,66.0,Gianluca Scamacca,FORWARD,FORWARD,1,1,1,1,1,3,2,1,1,1,0,1,0
250077670,SVN,57163.0,Jan Mlakar,FORWARD,FORWARD,1,1,1,1,1,3,1,1,1,1,0,1,0
250077675,SVN,57163.0,Igor Vekić,GOALKEEPER,GOALKEEPER,1,1,1,1,1,3,1,1,0,0,0,1,0
250077679,SVN,57163.0,Timi Elšnik,MIDFIELDER,FORWARD,1,1,1,1,1,3,1,1,1,1,0,1,0
250077686,TUR,135.0,Merih Demiral,DEFENDER,DEFENDER,1,1,1,0,1,6,2,2,3,3,0,2,0
250077780,SCO,117.0,Ross McCrorie,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250077921,CZE,58837.0,Alex Král,MIDFIELDER,MIDFIELDER,1,1,1,0,1,5,2,1,2,2,0,1,0
250077922,CZE,58837.0,Ondřej Lingr,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250077931,CZE,58837.0,Michal Sadílek,MIDFIELDER,MIDFIELDER,1,1,1,1,1,1,1,1,1,1,0,1,0
250077958,DEN,35.0,Jacob Bruun Larsen,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250077990,DEN,35.0,Anders Dreyer,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250078023,ROU,113.0,Florinel Coman,FORWARD,FORWARD,1,1,1,0,1,3,2,1,1,2,0,1,0
250078025,ROU,113.0,Ianis Hagi,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250078379,CRO,56370.0,Josip Juranović,DEFENDER,DEFENDER,1,1,1,0,1,7,2,2,4,4,0,1,0
250078452,TUR,135.0,Uğurcan Çakır,GOALKEEPER,GOALKEEPER,1,1,1,0,1,6,2,2,1,2,1,1,0
250078485,SVN,57163.0,Sandi Lovrić,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250078593,GEO,57157.0,Otar Kiteishvili,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,1,1,1
250078682,NED,95.0,Wout Weghorst,FORWARD,FORWARD,1,2,1,0,1,7,2,2,2,2,1,1,1
250078703,POL,109.0,Bartosz Kapustka,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,2,1,1,2,1,1,1
250078763,ENG,39.0,Ben Chilwell,DEFENDER,DEFENDER,1,1,1,0,1,2,1,1,1,1,1,1,1
250078886,POR,110.0,Bruno Fernandes,MIDFIELDER,MIDFIELDER,1,2,1,1,1,7,2,2,5,5,0,1,0
250078922,ITA,66.0,Gianluigi Donnarumma,GOALKEEPER,GOALKEEPER,1,2,1,1,1,10,1,2,2,5,1,1,1
250079203,WAL,144.0,Tyler Roberts,FORWARD,FORWARD,1,1,0,0,1,4,1,1,1,1,0,1,0
250079300,HUN,57.0,Attila Szalai,DEFENDER,DEFENDER,1,1,1,0,1,6,2,2,2,2,0,1,0
250079488,SVK,58836.0,Ľubomír Tupta,FORWARD,FORWARD,1,1,1,1,1,3,1,1,0,0,0,1,0
250079545,FRA,43.0,Dayot Upamecano,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,1,1,1
250079552,MKD,59205.0,Risto Jankov,GOALKEEPER,GOALKEEPER,1,1,1,0,1,3,1,1,1,1,0,1,0
250079601,POL,109.0,Kamil Jóźwiak,MIDFIELDER,MIDFIELDER,1,1,0,0,1,3,1,1,2,3,1,1,0
250079645,GEO,57157.0,Luka Lochoshvili,DEFENDER,DEFENDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250079670,ESP,122.0,Marcos Llorente,MIDFIELDER,MIDFIELDER,1,1,1,1,1,6,2,1,3,3,1,1,1
250079677,SUI,128.0,Denis Zakaria,MIDFIELDER,MIDFIELDER,1,2,1,0,1,10,2,3,2,2,1,1,1
250080116,SVK,58836.0,Marek Rodák,GOALKEEPER,GOALKEEPER,1,2,1,1,1,6,1,2,1,1,0,1,0
250080439,ALB,2.0,Rey Manaj,FORWARD,FORWARD,1,1,1,1,1,3,2,1,1,2,0,1,0
250080451,DEN,35.0,Mathias Jensen,MIDFIELDER,MIDFIELDER,1,2,1,1,1,9,1,2,1,1,0,1,0
250080454,DEN,35.0,Robert Skov,MIDFIELDER,MIDFIELDER,1,1,1,0,1,5,1,1,1,1,0,1,0
250080471,POR,110.0,Diogo Jota,FORWARD,FORWARD,1,1,1,1,1,7,2,2,3,3,1,1,1
250080520,NED,95.0,Maarten Stekelenburg,GOALKEEPER,GOALKEEPER,1,1,1,1,1,4,1,1,2,3,1,0,0
250080523,GER,47.0,Jonas Hector,DEFENDER,DEFENDER,1,1,1,0,1,6,1,1,2,2,1,1,1
250080524,IRL,64.0,Cyrus Christie,DEFENDER,DEFENDER,1,1,1,0,1,4,1,1,1,1,1,1,1
250080572,ESP,122.0,Mikel Merino,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250081192,DEN,35.0,Joakim Mæhle,DEFENDER,DEFENDER,1,1,1,0,1,9,2,2,5,5,0,1,0
250081204,CZE,58837.0,Václav Černý,FORWARD,FORWARD,1,1,1,1,1,3,2,1,1,1,1,1,1
250081553,NED,95.0,Teun Koopmeiners,MIDFIELDER,MIDFIELDER,1,1,1,0,1,2,1,1,1,1,0,1,0
250081555,NED,95.0,Donyell Malen,FORWARD,FORWARD,1,1,1,1,1,7,2,2,4,3,0,1,0
250081628,POR,110.0,Diogo Dalot,DEFENDER,DEFENDER,1,2,1,1,1,6,2,2,4,4,0,1,0
250081634,CRO,56370.0,Martin Erlić,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250081693,TUR,135.0,Salih Özcan,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250081701,AUT,8.0,Maximilian Wöber,DEFENDER,DEFENDER,1,1,1,0,1,3,2,1,2,1,1,1,1
250081703,AUT,8.0,Kevin Danso,DEFENDER,DEFENDER,1,1,0,1,1,3,2,1,1,1,0,1,0
250081720,ESP,122.0,Dani Olmo,FORWARD,FORWARD,1,2,1,0,1,9,2,2,5,5,1,1,1
250081812,WAL,144.0,Matthew Smith,MIDFIELDER,MIDFIELDER,1,1,0,0,1,1,1,1,1,1,0,1,0
250081921,FRA,43.0,Benjamin Pavard,DEFENDER,DEFENDER,1,1,0,1,1,7,2,2,2,3,0,1,0
250081964,CZE,58837.0,Jakub Jankto,MIDFIELDER,MIDFIELDER,1,1,0,0,1,5,2,1,2,2,0,1,0
250082664,ESP,122.0,Rodri,MIDFIELDER,MIDFIELDER,1,1,1,0,1,8,2,2,4,4,0,1,0
250082679,TUR,135.0,Çağlar Söyüncü,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,1,1,1
250082680,TUR,135.0,Cengiz Ünder,FORWARD,FORWARD,1,1,1,0,1,3,2,1,3,2,1,1,1
250082842,ENG,39.0,Jamie Vardy,FORWARD,FORWARD,1,1,1,0,1,4,2,1,2,2,1,1,1
250083244,RUS,57451.0,Aleksei Miranchuk,FORWARD,FORWARD,1,1,1,0,1,3,2,1,3,3,1,1,1
250083472,HUN,57.0,Ádám Nagy,MIDFIELDER,MIDFIELDER,1,1,1,0,1,10,2,3,5,5,1,1,1
250083602,POL,109.0,Taras Romanczuk,MIDFIELDER,MIDFIELDER,1,1,0,1,1,3,2,1,1,1,0,1,0
250083605,POL,109.0,Karol Świderski,FORWARD,FORWARD,1,2,1,1,1,6,2,2,2,2,0,1,0
250083732,ENG,39.0,Declan Rice,MIDFIELDER,MIDFIELDER,1,1,0,0,1,10,1,2,5,3,0,1,0
250084988,CRO,56370.0,Borna Barišić,DEFENDER,DEFENDER,1,1,1,0,1,1,1,1,1,1,0,1,0
250085369,SUI,128.0,Manuel Akanji,DEFENDER,DEFENDER,1,1,1,0,1,8,1,2,3,2,1,1,0
250086090,POR,110.0,Nélson Semedo,DEFENDER,DEFENDER,1,1,1,1,1,7,2,2,3,3,1,1,1
250086789,SUI,128.0,Edimilson Fernandes,MIDFIELDER,MIDFIELDER,1,1,1,0,1,2,1,1,1,1,1,1,1
250086928,ENG,39.0,Marc Guéhi,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,2,1,0,1,0
250087118,UKR,57166.0,Valeriy Bondar,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250087711,UKR,57166.0,Mykola Shaparenko,MIDFIELDER,MIDFIELDER,1,2,1,1,1,8,2,2,8,8,0,1,0
250087872,POL,109.0,Sebastian Szymański,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,2,1,0,1,0
250087938,GER,47.0,Kai Havertz,FORWARD,MIDFIELDER,1,1,1,0,1,7,1,2,5,4,0,1,0
250088023,FRA,43.0,Léo Dubois,DEFENDER,DEFENDER,1,1,0,0,1,2,1,1,1,1,0,1,0
250088150,ITA,66.0,Davide Frattesi,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250088240,SCO,117.0,Scott McTominay,MIDFIELDER,MIDFIELDER,1,1,1,0,1,6,1,2,5,4,0,1,0
250088246,ENG,39.0,Marcus Rashford,FORWARD,FORWARD,1,2,1,0,1,11,1,2,1,1,1,1,1
250088320,ESP,122.0,Ferran Torres,FORWARD,FORWARD,1,1,1,0,1,9,2,2,4,5,0,1,0
250088461,ESP,122.0,Pau Torres,DEFENDER,DEFENDER,1,1,1,0,1,6,2,1,3,3,0,1,0
250088491,ITA,66.0,Alessandro Buongiorno,DEFENDER,DEFENDER,1,1,0,1,1,3,1,1,0,0,0,1,0
250088708,SVN,57163.0,Adam Gnezda Čerin,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250088721,FIN,42.0,Leo Väisänen,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250088728,FIN,42.0,Lassi Lappalainen,DEFENDER,FORWARD,1,1,1,0,1,2,1,1,1,1,0,1,0
250088810,GEO,57157.0,Giorgi Kochorashvili,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,3,3,0,1,0
250088818,GEO,57157.0,Sandro Altunashvili,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250088885,ROU,113.0,Denis Drăguş,FORWARD,FORWARD,1,1,1,0,1,3,1,1,1,2,0,1,0
